TF_PROT	BS_RNA	Type	22909821
TP53	KLF2	Repression	12876282
TP53	MAD1L1	Repression	19411072
TP53	MAP4	Repression	19411072
TP53	MCL1	Repression	15899946
TP53	MCM7	Repression	10566557;10718212;12902982;15851483;20837136;22223137;22532570;9645455;9858609
TP53	MDM2	Activation	10469568;12851404;14532965;15856024;18566224;18583933;20036872;22180176;9071998
TP53	MDM2	Unknown	20036872;20372076
TP53	MDM4	Unknown	21831840
TP53	MET	Repression	17564708;19846904
TP53	MGMT	Repression	20525765
TP53	MGMT	Unknown	14675138
TP53	MKI67	Unknown	15108353
TP53	MMP1	Repression	10029407;11792711;9343394
TP53	MMP2	Activation	19853299;19939245
TP53	MMP2	Unknown	12374798
TP53	MUC2	Activation	19411072
TP53	MYC	Repression	19202062
TP53	MYC	Unknown	15988033
TP53	NFKB1	Unknown	17202838
TP53	NKX3-1	Repression	15580302
TP53	NLRC4	Activation	12669312
TP53	NME1	Unknown	16293709
TP53	OGG1	Activation	21319196
TP53	PAX5	Activation	18697203
TP53	PDGFRB	Activation	17344317
TP53	PERP	Repression	15856024
TP53	PERP	Unknown	11877452
TP53	PIAS3	Repression	11896574
TP53	PLAGL1	Unknown	24076372
TP53	PLK1	Unknown	16581545
TP53	PLK3	Unknown	14695212
TP53	PMAIP1	Activation	15856024
TP53	PMAIP1	Unknown	14992722
TP53	PML	Activation	11375983
TP53	POLD1	Unknown	19139068
TP53	PPARGC1A	Unknown	10787423
TP53	PTPA	Repression	12889596
TP53	PRC1	Repression	12135761
TP53	PRG3	Unknown	12771025
TP53	PRKAB1	Unknown	17344317
TP53	PTEN	Repression	11545734
TP53	PTEN	Unknown	11696979
TP53	PTPN13	Unknown	12355087
TP53	PTTG1	Activation	15016801
TP53	PTTG1	Repression	9878257
TP53	RAD51B	Unknown	21364923
TP53	RASSF1	Repression	8119988
TP53	RB1	Unknown	15674334
TP53	RECQL4	Activation	8557038
TP53	REEP5	Repression	15988033
TP53	RELA	Unknown	10716435;15856024
TP53	RRM2B	Unknown	15178678
TP53	S100B	Activation	10101800
TP53	SFN	Activation	20421190
TP53	SIAH1	Unknown	15105421
TP53	SIVA1	Activation	15105421
TP53	SIVA1	Activation	22483234
TP53	SLC2A1	Repression	16734743
TP53	SLC6A6	Repression	21900401
TP53	SMAD3	Unknown	14695784
TP53	SSTR2	Repression	12364590
TP53	STAT1	Unknown	11809683
TP53	STAT3	Repression	14586398
TP53	TBXAS1	Repression	20421190
TP53	TCEAL1	Unknown	14990988
TP53	TCF7L2	Repression	10778946;18754863
TP53	TERT	Repression	10029407;10101800
TP53	THBS1	Activation	19826414
TP53	THBS1	Unknown	11313989
TP53	TNFRSF10A	Activation	10101800;11313989;11756185
TP53	TNFRSF10B	Activation	10810622;19351839
TP53	TNFRSF10B	Unknown	22532570
TP53	TP53	Activation	11032029;16990849
TP53	TP53	Unknown	10101800;14695213
TP53	TP53I3	Activation	12851404
TP53	TP53I3	Unknown	11238924;16990849
TP53	TP73	Unknown	15064739
TP53	TRIM22	Activation	21351099
TP53	TYMS	Repression	18220474;19501055
TP53	UHRF1	Repression	18220474
TP53	UHRF1BP1	Activation	12438652
TP53	VCAN	Activation	16684540
TP53	VEGFA	Activation	11559575
TP53	VEGFA	Repression	11427532
TP53	WRN	Repression	12771027;12967652;15927209;16357511;22336944
TP53	XPC	Unknown	22284678
TP53	XPO1	Repression	15970701
TP53BP1	BRCA1	Activation	21914189
TP53BP1	BRCA1	Unknown	16007146
TP63	BAX	Activation	24556685
TP63	BRCA1	Unknown	16007146
TP63	CDKN1A	Activation	17984111
TP63	DDB2	Unknown	21317427
TP63	DEC1	Unknown	15988020
TP63	EVPL	Unknown	12370809
TP63	FDXR	Unknown	21478550
TP63	ID2	Repression	20972454
TP63	KLF4	Repression	19458633
TP63	PPARA	Unknown	15988020
TP63	SMARCD3	Unknown	22232078
TP63	TCF4	Activation	22521434
TP63	VDR	Activation	16462763;17716971
TP63	VDR	Unknown	17984111
TP63	XPC	Unknown	22922031
TP63	ZNF750	Unknown	24389100
TP65	CDK6	Unknown	11231003
TP73	AQP3	Unknown	19067706
TP73	BAX	Unknown	17700533
TP73	BBC3	Activation	19067706
TP73	BIRC5	Unknown	11706030
TP73	CABLES1	Unknown	19067706
TP73	CDK1	Unknown	12841870;17700533
TP73	CDKN1A	Activation	16193303;19067706
TP73	CDKN1A	Unknown	19363520
TP73	E2F1	Unknown	12370809
TP73	FDXR	Unknown	10469568
TP73	MDM2	Unknown	17700533
TP73	PMAIP1	Activation	16205639
TP73	TERT	Repression	17716971
TP73	VDR	Unknown	16143987
TRAF6	CD40	Unknown	14530355;20047764
TRAF6	TICAM1	Unknown	22326918
TRAF6	VEGFA	Repression	17006331
TRERF1	CCR7	Unknown	18652845
TRERF1	CD40	Repression	18652845
TRERF1	CD80	Repression	18652845
TRERF1	CD86	Repression	18652845
TRERF1	LILRB1	Repression	18652845
TRERF1	LILRB2	Repression	18652845
TRERF1	LILRB4	Repression	15781252;17707795
TRIB3	ATF4	Repression	21896644
TRIB3	SMAD3	Unknown	22009481
TRIM16	DES	Repression	20729920
TRIM16	E2F1	Repression	22009481
TRIM16	VIM	Repression	21651891
TRIM22	NFKB1	Unknown	21651891
TRIM22	RELA	Unknown	21292167
TRIM25	DDX58	Unknown	23060449
TRIM28	E2F3	Repression	23060449
TRIM28	E2F4	Repression	21876767
TRIM28	ID1	Unknown	21170338
TRIM28	ZNF274	Unknown	24389100
TRIP6	CDK6	Unknown	14680804
TRPS1	KLK3	Unknown	16140555
TRPS1	RUNX2	Repression	11511535
TRRAP	CCND2	Activation	15581068
TRRAP	MITF	Repression	20802130
TSC22D1	CNP	Activation	19814803
TSC22D3	CCND1	Activation	19814803
TSC22D3	CDKN1A	Repression	20018851
TSC22D3	FOXO1	Repression	20018851
TSC22D3	FOXO3	Repression	20018851
TSC22D3	FOXO4	Repression	18948538
TSG101	CEP55	Unknown	19154774
TSG101	EGFR	Repression	18643869
TSG101	REG4	Repression	8602863
TTF2	TPO	Activation	21556761
TTF2	TSG101	Unknown	19051271
TWIST1	AKR1C2	Activation	21876555;22982861
TWIST1	AKT2	Activation	19051271
TWIST1	ATM	Activation	23095743
TWIST1	BCL2	Unknown	21876555
TWIST1	BMI1	Activation	17487558
TWIST1	CD44	Activation	15311212;19581928;20053763;21876555;22899291
TWIST1	CDH1	Repression	21796367
TWIST1	CDH1	Unknown	21796367
TWIST1	CDH2	Unknown	19051271
TWIST1	CTPS1	Activation	18453541
TWIST1	DKK1	Unknown	18033314
TWIST1	DNM3	Activation	19051271
TWIST1	ERBB3	Repression	22056872
TWIST1	ESR1	Repression	19051271
TWIST1	F2R	Repression	20646316
TWIST1	FN1	Activation	19051271
TWIST1	FOS	Activation	19051271
TWIST1	GDF15	Activation	17487558
TWIST1	ICAM1	Activation	19051271
TWIST1	ILK	Repression	17487558
TWIST1	ITGB1	Activation	24220291
TWIST1	KLF17	Unknown	23222305
TWIST1	MAPK1	Activation	23222305
TWIST1	MAPK3	Activation	23222305
TWIST1	MMP1	Unknown	20646316
TWIST1	MMP2	Activation	19051271
TWIST1	MYB	Repression	19051271
TWIST1	NF1	Repression	19051271
TWIST1	NR2F1	Activation	19051271
TWIST1	PFDN4	Repression	19051271
TWIST1	RAP1A	Repression	19051271
TWIST1	RBL2	Repression	21503964;21931630
TWIST1	RUNX2	Repression	12270142
TWIST1	RUNX2	Unknown	19051271
TWIST1	SRPX	Repression	19513566
TWIST1	TIMP1	Repression	21876555
TWIST1	YBX1	Activation	19318582
TWIST1	YBX1	Unknown	19051271
TWIST2	AKR1C2	Activation	19051271
TWIST2	ATM	Activation	17487558
TWIST2	CD44	Activation	21796367
TWIST2	CDH1	Unknown	19581928
TWIST2	CDH2	Repression	21796367
TWIST2	CDH2	Unknown	19051271
TWIST2	CTPS1	Activation	18453541
TWIST2	DKK1	Unknown	19051271
TWIST2	ERBB3	Repression	19051271
TWIST2	F2R	Repression	20646316
TWIST2	FN1	Activation	19051271
TWIST2	FOS	Activation	19051271
TWIST2	GDF15	Activation	17487558
TWIST2	ICAM1	Activation	19051271
TWIST2	ILK	Repression	17487558
TWIST2	ITGB1	Activation	20646316
TWIST2	MMP2	Activation	19051271
TWIST2	MYB	Repression	19051271
TWIST2	NF1	Repression	19051271
TWIST2	NR2F1	Activation	19051271
TWIST2	PFDN4	Repression	21801849
TWIST2	POSTN	Unknown	19051271
TWIST2	RAP1A	Repression	19051271
TWIST2	RBL2	Repression	21931630
TWIST2	RUNX2	Repression	12270142
TWIST2	RUNX2	Unknown	19051271
TWIST2	SRPX	Repression	18004979
UBP1	CYP11A1	Unknown	10082553
UBTF	TAF1B	Unknown	20037778
UHRF1	ABCB1	Repression	22286757
UHRF1	PPARG	Repression	16007129
UHRF1	RB1	Activation	10646863
UHRF1	TOP2A	Unknown	17934516
UHRF1	VEGFA	Unknown	20691628
UPF1	NCBP1	Unknown	25016523
UPF1	SLBP	Unknown	19095803
UPF2	UPF1	Unknown	21730289
URI1	AR	Repression	11861672
USF1	ABCA1	Activation	18802024
USF1	AGT	Repression	11241666
USF1	APC	Activation	7534297
USF1	APEX1	Unknown	9880489
USF1	APOA2	Unknown	15684402;18572192
USF1	APOA5	Activation	20054229
USF1	APOA5	Unknown	12917334
USF1	ASCL2	Repression	19087304
USF1	ASPH	Unknown	12480693
USF1	B2M	Activation	10557089
USF1	BRCA2	Unknown	10548544
USF1	CCNB1	Unknown	7929376
USF1	CD2	Activation	21050451;8055923
USF1	CEACAM1	Activation	7876096
USF1	CEACAM5	Activation	9491997
USF1	CIITA	Activation	10202014
USF1	CIITA	Unknown	14669984;15276216
USF1	CTSB	Unknown	9731700
USF1	CTSD	Activation	10229837
USF1	CXCR4	Activation	12917334
USF1	CYP19A1	Repression	9388470
USF1	CYP1A1	Repression	22037484
USF1	EXT1	Unknown	11023824
USF1	FBP1	Unknown	11180124
USF1	FCER1A	Unknown	17786630
USF1	FMO3	Unknown	11058604
USF1	FMR1	Activation	15175277
USF1	FMR1	Unknown	22460558
USF1	FOXA2	Activation	22625849
USF1	GATA5	Activation	9677331
USF1	GCK	Activation	15242350
USF1	HMOX1	Activation	12791656
USF1	HOXB4	Activation	11085749
USF1	HOXB4	Unknown	12697323
USF1	HOXB7	Unknown	9516472
USF1	ID4	Unknown	8900159
USF1	IFNG	Unknown	10871365
USF1	ISG20	Unknown	15721010;19416648
USF1	LIPC	Unknown	24173679
USF1	MVP	Unknown	11467950
USF1	MYH9	Unknown	19686049
USF1	NFKB1	Unknown	16572591
USF1	NPHS2	Unknown	16488890
USF1	P4HA1	Activation	15187018
USF1	PF4	Activation	14644095
USF1	PIGR	Activation	15864740
USF1	PIGR	Unknown	7852331
USF1	PKLR	Unknown	18845576
USF1	POU2F1	Unknown	17574780
USF1	PTGDS	Activation	18817855
USF1	PTGDS	Repression	18817855
USF1	PTGS2	Repression	12071971
USF1	PTPN6	Unknown	19686049
USF1	RELA	Unknown	11118618
USF1	S100A6	Activation	8923453
USF1	SCN9A	Unknown	18234320
USF1	SERBP1	Activation	16902162
USF1	SERPINE1	Activation	12235287
USF1	SERPINE1	Unknown	18165439
USF1	SF1	Unknown	15691871
USF1	SLC16A1	Unknown	15214842
USF1	SLC19A1	Activation	14713304
USF1	SLC1A3	Unknown	17314196
USF1	SLC22A2	Activation	18508876
USF1	SLC22A2	Unknown	22258560
USF1	TBX21	Unknown	9774437
USF1	TCN2	Unknown	12970752
USF1	TERT	Activation	12941894
USF1	TERT	Repression	12044867
USF1	TERT	Unknown	14757763
USF1	TGFB1	Activation	11776974
USF1	TGFB2	Activation	9748294
USF1	TOP3A	Activation	12663664
USF1	TRAP	Activation	12782596
USF1	TYMS	Unknown	11861672
USF2	ABCA1	Activation	11241666
USF2	APC	Activation	9880489
USF2	APOA2	Unknown	18572192
USF2	APOA5	Activation	15684402
USF2	APOA5	Unknown	12917334
USF2	ASCL2	Repression	19087304
USF2	ASPH	Unknown	10434034
USF2	ATP5F1A	Activation	12480693
USF2	B2M	Activation	14502648
USF2	BRCA1	Unknown	10557089
USF2	BRCA2	Unknown	7929376
USF2	CD2	Activation	8055923
USF2	CEACAM1	Activation	7876096
USF2	CEACAM5	Activation	23560079
USF2	CFTR	Unknown	14669984;15276216
USF2	CTSB	Unknown	9731700
USF2	CTSD	Activation	10229837
USF2	CXCR2	Activation	10229837
USF2	CXCR4	Activation	12917334
USF2	CYP19A1	Repression	23991099
USF2	EPAS1	Unknown	11023824
USF2	FBP1	Unknown	11180124
USF2	FCER1A	Unknown	11058604
USF2	FMR1	Activation	15175277
USF2	FMR1	Unknown	23991099
USF2	HIF1A	Unknown	15242350
USF2	HMOX1	Activation	12791656
USF2	HOXB4	Activation	11085749
USF2	HOXB4	Unknown	12857727
USF2	IGF2R	Activation	19416648
USF2	LIPC	Unknown	11467950
USF2	MYH9	Unknown	18165439
USF2	NR5A1	Unknown	16488890
USF2	P4HA1	Activation	10393088
USF2	PDX1	Activation	15187018
USF2	PF4	Activation	14644095
USF2	PIGR	Activation	15864740
USF2	PIGR	Unknown	7852331
USF2	PKLR	Unknown	18845576
USF2	POU2F1	Unknown	12057991
USF2	PTGS2	Unknown	12071971
USF2	PTPN6	Unknown	18165439
USF2	SF1	Unknown	15214842
USF2	SLC19A1	Activation	9774437
USF2	TCN2	Unknown	12970752
USF2	TERT	Activation	12941894
USF2	TERT	Repression	12044867
USF2	TERT	Unknown	14757763
USF2	TGFB1	Activation	15184388
USF2	TGFB1	Unknown	11776974
USF2	TGFB2	Activation	8943301
USF2	TGFB2	Unknown	15184388
USF2	THBS1	Activation	11557042
USF2	TOP3A	Activation	12663664
USF2	TRAP	Activation	23536577
UTF1	CDKN1B	Unknown	19056816
VDR	AMH	Unknown	23999061
VDR	ASAP2	Unknown	20227497
VDR	BGLAP	Unknown	23220548
VDR	BHLHE40	Unknown	1317496
VDR	CALB1	Activation	15985530
VDR	CAMP	Unknown	16402404
VDR	CD14	Activation	22213313
VDR	CDH1	Activation	23087083
VDR	CDKN1A	Unknown	16518840
VDR	CDKN1B	Activation	19662683
VDR	CST5	Activation	9431991
VDR	CXCL8	Activation	24250750
VDR	CXCL8	Unknown	22837390
VDR	CYP1A1	Unknown	23463632
VDR	CYP24A1	Activation	9687155
VDR	CYP24A1	Repression	19244278;19429444;21763285
VDR	CYP24A1	Unknown	11723248
VDR	CYP3A4	Unknown	12147248;19712670
VDR	CYP3A4	Activation	11991950;15205382;15358113;18400206;22939842
VDR	CYP3A4	Unknown	22939842
VDR	CYP3A5	Unknown	15358113
VDR	CYP3A7	Unknown	19106115;20371703
VDR	CYP7A1	Repression	21123297
VDR	DDIT4	Unknown	18408752
VDR	DKK4	Repression	16087726
VDR	EGFR	Repression	15218361
VDR	EGFR	Unknown	10765127
VDR	ERBB2	Unknown	22529297
VDR	FOXP3	Unknown	19956544
VDR	HLA-DRB1	Unknown	15905361
VDR	HOXA10	Activation	23770368
VDR	IGFBP3	Repression	14963110
VDR	IGFBP3	Unknown	20691220
VDR	IL10	Repression	21310195
VDR	IL12B	Repression	7565732
VDR	IL2	Repression	11050002
VDR	IL6	Repression	23098689
VDR	NCOR1	Activation	16849588;17207617
VDR	PHB	Unknown	17433303
VDR	PLD1	Unknown	23548800
VDR	PODXL	Unknown	10406465
VDR	PRL	Unknown	17095575;7489414
VDR	PTH	Repression	16883603
VDR	SKP2	Repression	24373795
VDR	TLR10	Unknown	12520529
VDR	TNFRSF21	Activation	19815065
VDR	TPT1	Activation	17293108;20227497;22563729
VDR	TRPV6	Unknown	23906633
VDR	UCP1	Unknown	8035792
VEZF1	IL3	Activation	12434420
VHL	ANGPT2	Repression	23961993
VHL	AR	Activation	9770531
VHL	CA12	Unknown	15754010
VHL	CA9	Unknown	19238077
VHL	CCND1	Unknown	10778984
VHL	CDKN1B	Activation	15824735
VHL	CDKN1C	Activation	17700531
VHL	COL4A2	Unknown	13679920
VHL	CXCR4	Repression	15824735
VHL	DAB2	Activation	11987242
VHL	HIF1A	Repression	11727931;19238077
VHL	HIF1A	Unknown	17486080;19509240
VHL	IGF1R	Repression	18359287
VHL	KLF10	Unknown	21791076
VHL	NMU	Repression	15824735
VHL	SPARC	Activation	11278694
VHL	BHLHE40	Unknown	16407833
VHL	TCF4	Unknown	15985433
VHL	TFRC	Repression	22071692
VHL	TP53	Unknown	10804089;7533661;8625303
VHL	VEGFA	Activation	10581162;12539169;12912922;8855222;9370235
VHL	VEGFA	Repression	10189987;19801654;9572397;9689663
VHL	VEGFA	Unknown	24782528
WDR5	MYC	Unknown	19481544
WHSC1	AR	Unknown	16115125
WHSC1	ID1	Unknown	10392899;10860921
WT1	ABCB1	Unknown	11097782
WT1	AMH	Activation	11299720
WT1	AR	Repression	12644474
WT1	BCL2	Unknown	12213901
WT1	CAMP	Repression	11919196
WT1	CCNE1	Repression	9484784
WT1	CD14	Activation	22313360
WT1	ADGRE5	Activation	24257751
WT1	CDC73	Repression	23298185;23945386
WT1	CDH1	Repression	18202757
WT1	CDKN1A	Unknown	9556563
WT1	CIAO1	Repression	8389468
WT1	CKM	Activation	24534946
WT1	CTCF	Unknown	10973960
WT1	CTGF	Unknown	17430890
WT1	CX3CL1	Unknown	20220130
WT1	CXXC5	Activation	12213901
WT1	CYP19A1	Repression	23042785
WT1	DNMT3A	Activation	9291179
WT1	EGFR	Repression	17430890
WT1	EREG	Unknown	18212735;20842112
WT1	ETS1	Activation	22641673
WT1	HBEGF	Activation	17430890
WT1	HBEGF	Unknown	23888944
WT1	HOXA10	Unknown	9076342
WT1	IGF1	Repression	10499530;12444079
WT1	IGF1R	Repression	11001824;15345673
WT1	IGF1R	Unknown	1323141;7535092;8634146
WT1	IGF2	Repression	10606246
WT1	IGF2	Unknown	11960373
WT1	IL2RB	Unknown	20237505
WT1	IRF8	Repression	9484784
WT1	ITGAX	Activation	20842112
WT1	JUN	Activation	17430890
WT1	JUNB	Unknown	18631392
WT1	KLK3	Unknown	7559553
WT1	MYB	Repression	17634147
WT1	MYC	Repression	15286719
WT1	MYC	Unknown	10470095
WT1	MYCN	Repression	17688410
WT1	NDRG2	Activation	11502835
WT1	NOV	Unknown	15504938;23768159
WT1	NPHS1	Unknown	12130543
WT1	NR5A1	Unknown	8604351
WT1	ODC1	Activation	9738017;9916932
WT1	PAX2	Repression	1429549;7535092
WT1	PDGFA	Repression	8415628
WT1	PDGFA	Unknown	15155752
WT1	PODXL	Activation	20842112
WT1	SMAD3	Activation	17430890
WT1	SNAI2	Unknown	11278460
WT1	SRY	Activation	20123987
WT1	STIM1	Repression	19067769
WT1	TBXA2R	Repression	18754863;20842112
WT1	TERT	Repression	15542786
WT1	THBS1	Activation	15618543
WT1	THBS1	Repression	9784496
WT1	U2AF2	Unknown	8798754
WT1	UBE2I	Repression	23362234
WT1	VDR	Activation	11050081;11773605
WT1	VDR	Unknown	20871039
WT1	VEGFA	Activation	16572586;17127464
WT1	VEGFA	Unknown	17127464
WT1	VEGFB	Unknown	17095724
WT1	WTAP	Unknown	19561640
WWP1	ERBB4	Repression	19307600
WWP1	SPART	Unknown	15221015
WWP1	TGFBR1	Repression	22470139
WWTR1	ASNS	Repression	22470139
WWTR1	BAK1	Activation	22470139
WWTR1	BAX	Activation	20164440
WWTR1	IGFBP1	Unknown	22470139
WWTR1	LTBR	Activation	22470139
WWTR1	SMAD3	Activation	16931790
XBP1	CCL2	Unknown	16931790
XBP1	CXCL8	Unknown	17455323
XBP1	DDIT3	Unknown	15579471
XBP1	EDEM2	Unknown	20513357
XBP1	ERN1	Unknown	19265690
XBP1	ERP29	Repression	15882996
XBP1	ESR1	Activation	18335162
XBP1	GAD1	Unknown	17404501
XBP1	HSPA1A	Unknown	14718536;20170659
XBP1	HSPA5	Activation	12713871
XBP1	HSPA5	Unknown	16931790
XBP1	IL6	Unknown	20637858
XBP1	NOS2	Unknown	20170659
XBP1	NPPB	Activation	23737521
XBP1	PRNP	Unknown	23300802
XBP1	PTGER4	Unknown	17192397
XBP1	SOD2	Unknown	20824063
XBP1	VEGFA	Unknown	16539657
XBP1	WFS1	Unknown	22078940
XBP1	ZHX2	Unknown	22174370
XPC	CASP2	Repression	12713809
XPC	CPD	Unknown	12525703
XPC	KIN	Activation	23751493
XPC	RNF111	Repression	17031478
XRCC5	CD40	Unknown	22899247
XRCC5	ERBB2	Unknown	19836356
XRCC5	ETS1	Repression	17031478
XRCC6	CD40	Unknown	22899247
XRCC6	ERBB2	Unknown	10644769
YBX1	ABCB1	Activation	17072343
YBX1	ABCB1	Repression	18234965
YBX1	ABCB1	Unknown	11829142
YBX1	AGT	Activation	20596676
YBX1	ANAPC4	Repression	21652770
YBX1	AR	Unknown	20596676
YBX1	CCNB1	Repression	20596676
YBX1	CCNC	Repression	20596676
YBX1	CDC20	Repression	17072343
YBX1	CDH1	Activation	20596676
YBX1	CDKN3	Activation	20596676
YBX1	CKS2	Repression	17072343
YBX1	CXCR4	Activation	22205655
YBX1	E2F1	Unknown	17875215;19648825
YBX1	EGFR	Activation	19648825
YBX1	ERBB2	Activation	20838384
YBX1	ERBB2	Unknown	19648825
YBX1	ERBB3	Activation	10903433
YBX1	FAS	Repression	20596676
YBX1	KPNA2	Repression	19648825
YBX1	MET	Activation	23672612
YBX1	MIA	Unknown	17822788
YBX1	MMP13	Repression	10589685
YBX1	MMP2	Unknown	20596676
YBX1	MNAT1	Repression	17072343
YBX1	MYCN	Activation	20596676
YBX1	RAD9A	Activation	20596676
YBX1	RBBP8	Repression	20596676
YBX1	SKP2	Repression	15229244;17360901;23765727
YBX1	SLC6A4	Unknown	20596676
YBX1	SUMO1	Repression	10597187
YBX1	TOP2A	Unknown	17072343
YBX1	TYMS	Repression	18214854
YEATS4	TP53	Repression	9171244
YY1	ACTC1	Repression	20666933
YY1	ADORA2A	Unknown	22907428
YY1	APC	Repression	21443683
YY1	APH1A	Activation	15955096
YY1	ATP2C1	Activation	15705059
YY1	BDKRB1	Unknown	21666725
YY1	BRCA1	Unknown	19566924
YY1	CBX5	Unknown	12805085
YY1	CCL13	Unknown	12571248;15737629
YY1	CCR5	Repression	10393213
YY1	CETP	Unknown	10652351;20309604
YY1	CFTR	Activation	16170155;23560079
YY1	CFTR	Unknown	8910550
YY1	COL1A2	Unknown	10773445
YY1	COX6A1	Unknown	9092564
YY1	COX7C	Activation	21852380
YY1	CREBBP	Repression	9238849
YY1	CREBBP	Unknown	9756895
YY1	CTCF	Activation	10229837;11145693;12571248;15737629;15805285;20068066
YY1	CXCR4	Repression	14563373
YY1	CXCR4	Unknown	22292071
YY1	CYP3A5	Unknown	8753872
YY1	DBH	Activation	12483538
YY1	DEK	Unknown	15782117;21345358
YY1	DNAJB4	Activation	22580610
YY1	EGFR	Activation	19483472
YY1	EPAS1	Repression	19435870
YY1	ERBB2	Activation	15870067;18218085
YY1	ERBB2	Unknown	17893230
YY1	ERCC5	Activation	16784892;17530016
YY1	FAS	Repression	11971001
YY1	FCER1A	Activation	15153544
YY1	FCGR2B	Unknown	15153544
YY1	FCGR3B	Unknown	10318878
YY1	FDPS	Unknown	17786630
YY1	FMO3	Unknown	22162832
YY1	GBP1	Unknown	19720140
YY1	GDAP1	Activation	18458536
YY1	GNAS	Unknown	21795679
YY1	HAS2	Repression	9662337
YY1	HBE1	Unknown	23000143
YY1	HCFC1	Unknown	11532945
YY1	HDAC1	Unknown	11532945
YY1	HDAC2	Unknown	19279113
YY1	HDAC3	Unknown	20660740
YY1	HIF1A	Unknown	11533238;19252299
YY1	HLA-DRA	Unknown	19013255
YY1	HOXB13	Repression	12697323
YY1	HOXB7	Unknown	15291746
YY1	HSD3B2	Activation	15899857
YY1	HSPA5	Activation	22065573
YY1	IFNB1	Unknown	8756632
YY1	IFNG	Activation	8756632
YY1	IFNG	Repression	12836278
YY1	IFNG	Unknown	22467534
YY1	IL1B	Unknown	11687571
YY1	IL4	Activation	10518827
YY1	IL5	Activation	17270283
YY1	IL5	Unknown	17721549
YY1	INO80	Unknown	22065573
YY1	IRF7	Unknown	8550612
YY1	IVL	Unknown	23328843
YY1	KIR3DL1	Unknown	10318878
YY1	LDLR	Unknown	22721266
YY1	LRIG2	Unknown	17925399
YY1	LSS	Unknown	23813057
YY1	MUC4	Repression	18490439
YY1	MYC	Activation	19279113
YY1	MYC	Repression	10528225;17434929;9797456
YY1	MYC	Unknown	15763658
YY1	NF1	Activation	20430007
YY1	NOS2	Unknown	10030686
YY1	NR3C1	Unknown	17990281
YY1	OPRM1	Unknown	9367892
YY1	PARP1	Unknown	16099430
YY1	PCNA	Activation	7479004
YY1	PCNA	Unknown	1330541
YY1	PDIA6	Repression	18458536
YY1	PEG3	Unknown	21839814
YY1	POSTN	Repression	18488713
YY1	PRDM2	Activation	12788099
YY1	SAP30	Unknown	17761837
YY1	SLC26A3	Unknown	24369345
YY1	SMAD7	Unknown	16116039
YY1	SNRPN	Unknown	22253417
YY1	STAR	Unknown	10858544;7607503
YY1	SURF1	Activation	9278494
YY1	SURF1	Unknown	10858544;7607503
YY1	SURF2	Activation	10580097
YY1	TDO2	Unknown	8548503
YY1	TF	Unknown	18218085
YY1	TFAP2A	Activation	19437620
YY1	TFRC	Unknown	17431117
YY1	TNFRSF10B	Activation	17431117;17530016;18778787
YY1	TNFRSF10B	Repression	9748294
YY1	TOP3A	Activation	10634504;8816507
YY1	TP53	Activation	10787423
YY1	TP53	Repression	10505791
YY1	TP53	Unknown	17980704
YY1	TP73	Activation	18458536
YY1	TSIX	Unknown	20660740
YY1	VEGFB	Activation	11522021
YY1	VWF	Unknown	22972472
YY1	WDFY4	Unknown	19034670
YY1	ZNF175	Activation	21540083
ZBTB14	FHL2	Activation	14769944
ZBTB16	BCL2	Repression	20731660
ZBTB16	BID	Repression	20731660
ZBTB16	CCNA2	Repression	14527952
ZBTB16	CCNA2	Unknown	19723763
ZBTB16	CEBPA	Unknown	18000064
ZBTB16	CRABP1	Activation	18568019
ZBTB16	CXCR4	Activation	19723763
ZBTB16	GFI1	Unknown	19723763
ZBTB16	ID2	Unknown	19723763
ZBTB16	LEF1	Unknown	21547890
ZBTB16	SOX9	Activation	16142238
ZBTB17	CDKN1A	Repression	22000024
ZBTB17	CDKN1A	Unknown	22000024
ZBTB17	CDKN2B	Unknown	19380588
ZBTB2	ARF1	Repression	19380588
ZBTB2	CDKN1A	Repression	19380588
ZBTB2	MDM2	Activation	19380588
ZBTB2	TP53	Repression	19491398
ZBTB5	CDKN1A	Repression	17189472
ZBTB7A	CDKN2A	Repression	17189472
ZBTB7A	FOS	Repression	17189472
ZBTB7A	MYC	Repression	25184678
ZBTB7A	PFKP	Repression	25184678
ZBTB7A	PKM	Repression	25184678
ZBTB7A	SLC2A3	Repression	19921427;22391641
ZEB1	AR	Unknown	20175752
ZEB1	BCL6	Repression	19839049
ZEB1	CDH1	Activation	12161443;15311212;23743934
ZEB1	CDH1	Repression	22147512
ZEB1	CDH1	Unknown	22199242
ZEB1	COL4A3	Unknown	10487759
ZEB1	CXADR	Repression	23667256
ZEB1	EPCAM	Repression	23814079
ZEB1	GRHL2	Repression	20729552
ZEB1	ITGB4	Unknown	20729552
ZEB1	LAMC2	Unknown	12161443
ZEB1	MUC1	Repression	17391671
ZEB1	PKP3	Repression	23049906
ZEB1	POU5F1	Activation	20042643
ZEB1	SPRR1B	Activation	11430829;20053763;20682777;22227038;23376074
ZEB2	CDH1	Repression	10487759
ZEB2	CXADR	Repression	22227038
ZEB2	ITGA5	Activation	20516212
ZEB2	MEOX2	Repression	23049906
ZEB2	POU5F1	Activation	22227038
